,id,essay_set,response,dimscore1,unique_word_count,sentence_length_entropy,sentence_length_words_mean,sentence_count,type_token_ratio,word_lengths_percentile_75,syllable_ratio,sentence_diversity,unique_spelling_error_ratio,paragraph_lengths_sentences_mean
9107,1721,1,"Dear @ CAPS1 , I believe that computers are good far societey . One reason is kids can not write a @ NUM1 page essay by hand the will use a computer because it is eascier . People use computers every day if it is not talking with friends playing games it peoples buenesness . I personally do not use a computer that often just to check my email and school work but that dosn ' t mean that people do not need them . People get excirsize even when they do not knew it like walking have so they are not of that . I personally believe that computers are not bad for but they can be helpful like a research projects like if you do not feel like looking book to find information you could go on a computer and look up somthig you could have the information at your finger tips . Why are peope so concerned about what we @ CAPS4 with our . We excirsize nobody dosen ' t excersize we excersize at scheol when we walk home when we walk our dog take out the trash but thert might experience . Another great thing about computers is that you can video chat a live video chanel so that you can hear talk and see the person this is a great couse of if a paren is away on a burensness you can see them and talk to them I have used it to talk to friends as we will . Coumpouters are also great thing becaus of the program that can with it the programs are word , excell , @ CAPS2 , @ CAPS3 ex . They help you write essays , @ CAPS4 grades , charts ex . Without coumpotors we would have to @ CAPS4 it by hand would not be neat it would be messy . Coumputer excersize your . The las reason why computers are so great the enternet because everthing is on the enternet like if you want to shop . Without the of your go fot it if you want to play games whatch videos you can chat with friends , post pictures , post videos I coiuld go on but I will not all I hope you the @ CAPS1 got my point computors not bad for you an that is a fact kids love them and adults then so think I you took coumptor away from childre adults how would kids @ CAPS4 , how woud adulds fun busnesses think about what you would @ CAPS4 to the world us theught computers . Hey coumptors how would you @ CAPS4 your new paper . Think about it is what kind of world it would be like like they ca ' nt fun withouoght the coumputer inside them or the coumputr the grade for tests people do not realize that we need computers and they need us .",9.0,206,3.703458697929471,26.588235294117645,17,0.4547461368653422,5.0,1.4481236203090508,1.0863128407412879,0.061810154525386324,17.0
9109,607,1,"Dear newspaper , I read an article in the newspaper that said how people on their computers is a benefit and could be a bad habit . I actually think it is a good idea about people being on their computers . I have a few reasons why this is a good thing . Whenever a student needs information on a certain topic , then they use the internet for help . Research is helpful because there could be a lot of sites on - line that could give you what you need . The topics typed into search engines will help find any information help to you . Whenever a teacher @ MONTH1 need an assignment typed , you can type it on your computer and have it ready the next day . You can also find interesting pictures on what you are learning about . Sometimes the internet could have more information than a certain book you would look into . It would sometimes be a good idea not to search for something all night , or someones going to be mad at the electricity bill . Also , it would be good if you double check your information because it could be fake . Using the internet does not need to be for work only . People use computers to shop on - line , check times for movies , and talk with friends . People talking to friends on - line is good because they @ MONTH1 not be able to talk however they want in school , and you @ MONTH1 not get to see them on the weekends . Teens who talk on - line usually talk with their best friends . If one friend on a group of friends probablly in the same town as you , then they could talk by using their laptops they bring anywhere . Then you could probably hear about something that you ( and your friends ) have in common which @ MONTH1 be coming somewhere that is by where you live . So being on the computer to talk with friends is not so bad . Students who are young , usually get to learn to type . This could help them in the future if you need to type up an assignment for school , a job application , or college application . Learning to type is good because you also get to see which keys are where and will not need to look at them alot . Soon , you would be able to type a certain amount of words in a short amount of time . This @ MONTH1 also be help with reading and understanding big words . In conclusion , I think , computers do not hace too much of an effect on people . As long as they ' er not on there for more than two hours , then they are fine . Using the computer seems to have more advantages than disadvantages .",9.0,194,4.617591594366491,17.346153846153847,26,0.4292035398230089,5.0,1.502212389380531,0.9828586897127056,0.00663716814159292,26.0
9110,1396,1,"@ CAPS2 people think , the invention of computer , and the internet is a terrify thing , but truly @ CAPS6 is terrible time consumer . The local newspaper is doing a survay about peoples opinion about technology . People spend way to much time on computers while they could be outside , enjoying nature , excercising , or interacting with people in person . The advancements in technology just wasteing your time . When the weather is people should be out side enjoying @ CAPS6 instead of wasteing time day on the @ CAPS1 sun can be very harmful to your skin , seen the sun can help and boost you energy , the carbon dioxide in buildings causes people to become sleepy . @ PERCENT1 of people survayed by @ ORGANIZATION1 sold they feell more when they go outside . @ CAPS2 people People are while they could be excercising obesitey is a people sit at the computer all day , @ CAPS6 contributes to the @ CAPS2 kids have stopped participating the much computer . @ PERCENT2 of people by the @ CAPS3 computer people spend and friends . they see inperson , people will forget their manners because they are not used online . People who support computer usage might say . That their are ways to talk @ CAPS3 @ CAPS4 , ect . But online chatting @ CAPS5 ' t always safe , @ CAPS1 on your buddy list @ CAPS6 @ MONTH1 friends out unless you can see their face , you can Computers have become to much of a distraction to the society . Computers have caused people to forget ow to use manners and communicate in the real world . Now is the time to get on your feet and find something else to do ! Responsible towns people are .",9.0,147,3.642307392036023,17.666666666666668,15,0.5526315789473685,6.0,1.6616541353383458,1.5058231002082845,0.06015037593984963,15.0
9111,1484,1,"Over @ PERCENT1 of the @ ORGANIZATION1 owns at least one computer in their house . Computers benefit society because they help the earth , and are a fast way to spread important information . Also you can talk with friends and family on computers . We have been told that some people think were spending too much time on the computer . Yes , but we need these machines to survive . News @ CAPS1 took a pull and said "" more than half of @ LOCATION1 schools are now using computers to put homework on to save paper "" . @ CAPS3 we start useing computers to do things that we ushelly use paper for we would be saving millions of trees . For example you can send an email insted of snail mail , the mail would go faster and save paper ! People who care about the earth make websites on the computer to inform people how to @ CAPS2 just to see each otherthey could mail and talk all they want . Also @ CAPS3 you like to use cellphone alot the waves kill apoximately @ NUM1 bees a year . @ CAPS3 you chatted with your freinds it would save bees lives . The first snow day we my parents forgot to check the schools website and I was out in snow @ CAPS3 we did not computers this would happen to every little students an snow @ NUM2 @ CAPS3 there was a storm and you . I ' v went out the is another place you can check ' to get the weather and keep your family safe . @ CAPS3 there was a hurricane and the power like birthdays and weddings your computer has a calendar on it that tells you wherever you write something on it . @ ORGANIZATION1 citizens spend over @ MONEY1 a year on phone bills . You can talk to freinds and family on the computer and save thousands . When parents do not have phones they rely on computers to comunicate with people . Have your kinds ever had a freind who for away and your kinds spend hours to them ? we will they can talk and see each other while on video chat and it will feel like still here . it is now or never citizens of newtown ! You know computers , help the earth there a fast way to spend information , and they let you talk and see your freinds online . So get up and write our local news paper telling them why computers benefit our society .",9.0,209,4.3376992707576605,17.90909090909091,22,0.5291139240506331,5.0,1.5189873417721518,1.342019217819521,0.045569620253164564,22.0
9112,475,1,"@ ORGANIZATION1 , @ CAPS1 technology continues to become more and more enhanced so has the percentage of americans who use computers . @ PERCENT1 of those americans , are children from the ages of @ NUM1 to @ NUM2 . Most teens use the computer to interact with friends on social sites or spend a good chunck of their home playing online games . But what about the other teens ; the ones who are constantly facing cyber bullying or are put in dangers way by talking to people they do not even know ? To prevent these issues , I say we put a limit on our use of technology . Social sites , such @ CAPS1 @ CAPS2 , @ CAPS3 , and facebook , have been growing at an alarming rate . More teens would rather be on the computer than outside playing tag or on a swingset . I , myself , have an @ CAPS2 , facebook , and @ CAPS3 and it is prevented me from getting exercise becaose it is almost like i ' d rather be talking to my friends than going for a jog . It bothers me , it really does , but there is one question I always risk myself ; how do I stop ? I had been going on runs , studying more , and spending time with my family . There ' s ways and reasons to stop being so attached to technology , we just do not know how to get the message spread . Other than the affects social sites and exercise has had because of computers , online gaming is also a big issue too . Many kids , not mostly boys , to what I see at school are absolutely loving online gaming . But the only people that actually benefits in life are the website owners . These games are not educational , it is not a good why to spend a couple of hours of your time . So generally it is a waste . More important things should be done during this time like studying or doing homework . Just think , you could even hangout with friends doring that time rather than sharing on a monitor . Although computer gaming is a big reason why kids go on the computer , bullying is a huge factor along with stranger danger on chats . If , you are someone who is bullied constantly at school , you think being able to go home and spend time on the computer is amazing ; until bulling came along . Cyber bullying can lead to a child working themselves , getting fights at school or even worse , someone ' s like taken because they did not think it was worth living . Limited computer use or parental control would really help prevent this . Computer usage has it is ups and downs , but my point is safety , health , and education , one the main issues we face because of modern technology . I ' d like to hear that my letter to your newspaper was read . Please get back to me with your thoughts on this issue within the next three days by email .",9.0,244,4.557615298850182,19.08,25,0.5104602510460251,6.0,1.5690376569037656,1.1829661954675217,0.02092050209205021,25.0
9113,828,1,"Dear @ CAPS1 , Computers have been an incredible help to many people as they advance in knowlege . But , many people do not think about the negative affects of computers . Computers make research easier to find , and they organize data we will and quickly . Computers make comunication easy , but there are many negative affects as we will as positive . Chat rooms on computers are a great way to communicate quickly , but they can also be dangerous . More and more kids are spending time on computers , rather than outside excersising and communicating with friends and family . Chat rooms are commonly used by kids as we will as adults . Kids use them to talk with friends , make plans , and catch up relatives . But kids are not the only people that use chat rooms . Adults use them too . Some for good , others for bad . Adults sometimes have chats for their work to talk with their fellow workers . They can communicate easily what has been done and what needs to be done at the office such as what bills have been paid . This is a good way for workers to know what is going on outside of the office . There , are many other useful advantages of computers . Some other advantages of computers are the computers functions . Computers are good for finding information quickly . Computers are useful to find information for school projects . Computers can also take that information , and organize it on graphs , and computer programs such as microsoft powerpoint . Other pluses about computers , are that they can teach hand - eye coordination . Typing can help majority with this . Typing is also another advantage . If people do not have great pendmanship , they can use a computer to type essays , homework , and school projects . This makes reading the assignment easier for the student as we will as the teacher . There are many advantages to computer , but there are also disadvantages . More and more kids are spending is their free time on the computer , instead of ouside exercising . This is causing kids to become less active . Being in a chat room all day is also a disadvantage . Kids today are using a new language in chat rooms as well as texting . They are using abrevations for words and phrases , such as "" idk "" for "" i do not know "" . This language is damaging how kids read and write . Although chat rooms on computer can be useful , they can do also be dangerous . Kids as well as adults go into chatrooms and talk to other people , saying invalid information about themselves . Such as age . Some adults go into chat rooms and pretend to be a teenager . They talk to kids until they find out something like an address , phone number , school , and district . Once they got information like that , they can find out many other things about kids . this is extremely dangerous and unfortunately , it does , and has happened . As you can see there are many advantages as well as disadvantages . I believe , if people can find a balance between them , people will agree more about computers . In my opinion computers are handy , but dangerous . If kids are more careful online , and spend more time outside than on the computer , there would be less controversy . Parents would be less concerned about their childs safety and health if kids only used computers for homework , and were safe about who they talk to online . Also , what kids say in profiles . If all of this happened , there would be a balance , and I think people would be less drasticly over a period of time , and people would be more comfortable .",9.0,234,5.359717350502639,13.177777777777774,45,0.3939393939393939,6.0,1.6936026936026936,1.4856140752888127,0.011784511784511785,45.0
9114,1067,1,"Dear @ CAPS1 , @ CAPS2 people have computers , and @ CAPS2 people use them . it is been brought to my attension that the government is worried about people using them to much . we will I think you can not use a computer too much . They offer so @ CAPS2 things such as information , communication , and life skills . That does not too bad . Informaiton is something we as humans live for . Also in @ CAPS2 schools and jobs you need to know a variaty of unusual facts . Where can you learn these ? Computers of course ! When @ PERSON1 ( my teacher ) gives us a research paper on walt disney , we use computers to find our information . With out the computer , I would not know walt disney died before disney world opened . That clearly shows one of the @ CAPS2 things we need computers for . Communication is another aspect of our lives . With a computer you can have @ MONEY1 ways to comunicate . Yes some of these way can be dangerous but , @ CAPS2 are safe . When I was in @ NUM1 grade my teacher ms . casserelle set up a classwide email for us . This allowed us to email another school . This farm of online communication was perfectly safe . As long as the person using these forms of communication is sem - responsible nothing can go wrong . Where can you go wrong with that ? Did you know that @ PERCENT1 of your life skills can and are learned on computers ? As a matter - a - fact your job involves a computer ! One life skill you can learn is how to type . As I stated earlier research papers need computers , we will it is not just for the information . You have to type them too . Most jobs in our world need the computer for something or other . Can you think of a job that does not require one at all ? Ididnt think so . Information , communication , and life skills are all important to our human nature . Ithink computers are important to humans . Wether you admit it or not everything we do involves a computer to some degree . Can you spend @ CAPS2 countless hours on a computer ? Yes , but you need to . you need to .",9.0,166,4.9891680110578935,10.17142857142857,35,0.4649859943977591,5.0,1.5742296918767509,1.3924305252289026,0.03361344537815126,35.0
9115,942,1,"Dear local newspaper committee . I am writing to you , about how there is a substancial dilemma within the concern of computer use . From my data that I have collected , computers are both somewhat good , and bad . But I believe that there are more reasonable "" @ CAPS1 , "" toward computer use . In my opinion , I state that computers are quite addicting due to , addiction of computer , loss time of exercise , and how computers @ MONTH1 "" help , "" one in obtaining the loss of their social enviorment . Computer @ MONTH1 seem helpful but of @ ORGANIZATION1 they are a great way to research for @ ORGANIZATION1 reasons . But there is also the choice of books for research . Computer use has risen to a substancial crisis line , because they are addicting . An example is the we will - known link called , "" @ CAPS2 , "" @ CAPS2 is a place where you can socialize . But when your child has a @ CAPS2 , and they are on the computer doing "" homework , "" there is a @ PERCENT1 that they will end upon @ CAPS2 , than rather doing their homework that important information was found at an @ ORGANIZATION1 @ DATE1 . Computers are addicting also because of online computer games . Computer games online can be fun , but are a complete waste of time for you electrical bill , and @ ORGANIZATION1 purposed of you child . Computers are very addicting in terms of @ CAPS2 , and online games . Computers are somewhat good , but are very to you health . Did you know that @ PERCENT2 of @ LOCATION1 has increased their weight , due to videogames and computer ? Computers are horrible when it comes to this topic . Overtime , you begin to gain weight by spending more time using the computer and less time working out and staying fit . This also revolves around addiction , by using the computer over a large period of time . In the end , computers are a harzardous topic , when it comes to working out , and staying in shape . Computers are terrible and horrified when it comes to friends . Friends are people who spend time with you and interact with you . But computers see it a different way . by using computer for a long period of time , you begin to think how computers are all you need . Soon enough , your friends will leave you because you do not care about them , and forget them . This also revolves around addiction . By addiction , you lose your friends and you damage your social enviornment . Computer @ MONTH1 seem "" fun , "" but are defuliated when it comes to friends . In the end , I beleive that computers are a waste , because they are addicting you become very unhealthy and they strive to damage your social enviornment . With the facts I have stated , they have supported my reasons . Computers are not the way to go . So , try books .",9.0,191,4.762593922521439,14.548387096774194,31,0.4225663716814159,6.0,1.7278761061946903,1.461720593819944,0.02654867256637168,31.0
9116,1307,1,"Dear @ ORGANIZATION1 , @ CAPS1 posission on the computer contraversy issue is that computers are good and so vital in todays everyday world . Computers are a good way to communicat , they are most people main source of info and buisnesses use computers for various importanat task as we will . Computers are a great way to comunicate . You can @ CAPS2 with your friends , email your peers and now there are website you can go on where you can talk to your friends or a stranger . Being human I do sometimes forget @ CAPS1 homework or school asignments . In that situation I would just go on @ CAPS1 computer and @ CAPS2 a friend asking them for the assignment . it is quick easy and it works . There are also websites where you can talk and connect with other people who share the same interests as you . it is a good way to make an online friends . The computer goes beyond just allowing you to talk enables you to connect with people no matter where you are . Do you ever have a question that you instantly want or the to ? Just go to "" google "" or "" @ CAPS4 "" , tpye in your question and recieve an immediatly . AHve a reaserch paper due on @ PERSON1 ? You can do all of your reaserch online . There are thousands of website loaded with information can anything and evrything . Youc an enter yout topic a search engine and find hundreds of sources that way . You can easily fine information any subject you want , or find the name of that song you just heard on the using your computer . COmputer are used in buisness environment too . Computers are used for getting messages to different people in the . They are also used to create and presernt presentations marketing campains and now product ideas , also many companies use the internet as a source of advertiring and need the bublicity to sell their . So the computer is necessary for to function as we will . So in conclusion computers are not over used , they are just used for so many things that at some point every one will nead one . They are a good way to communicate , an important and main source of info and they are also used in buisness environments too .",9.0,181,4.366297856867941,16.17391304347826,23,0.485254691689008,6.0,1.675603217158177,1.531000155043516,0.06166219839142091,23.0
9117,1623,1,"Dear @ CAPS1 @ CAPS2 , @ CAPS3 people these days rely too much on technology . Everywhere you go you usually see somebody on a phone , texting , on a computer or plugged into an ipod . These people are not necisarily bad , but they are under the control of technology . Computers for example , are in the eyes of most people , fast , easy and fun , but they also pose as a problem . Even though it seems like everybody has a computer , not everybody does . Also people become way to dependent on such matchines that they can become addicted to them . Computers @ MONTH1 also seem like they work @ PERCENT1 of the time , but they can also be very unrelyable . Just off the top of your head , how @ CAPS3 people do you know that use @ CAPS4 or @ CAPS5 ? A lot I am sure . Now multiply that number by itself for all the people they know and multiply it again and so forth . That number shows that , @ CAPS6 , over @ NUM1 million people use these . Now what are the chances that if you sent a friend a message one of these programs ( with the @ NUM1 million + people on is ) that the server will be @ PERCENT1 relaible and your pal recieves the information he needs ? My point is that , what if somthing important came up that required your friends help , and you could not reach him because of a fault in the system ? What would happen You could be at a hospital for a ride home for an hour longer than it should have taken . Another problem is what if you needed a computer , and you specially needed him / her ? If they did have one then You have you did it in @ NUM3 minutes but how else could you contact them ? You could try to call , but what if they are outside and are playing with his / her dog ? Also these days if you are really grateful for somthing you go on google and type in virtual thank you cards . If the person gets it then they will be happy , but probly much more so if in the mail they got a handmade real thank you card . My final reason that computers hurt us more than they help is addiction . Like I said in my first paragraph , everywhere you go you see somebody wired into an electronic device . People no longer go outside and play cowboys and @ CAPS7 because now all they have to do is hit paly . I will admit I too use my computer quite a bit but at least I budget my time so I can also go outside and play a while . Obeisity also branches from overuse of electronics along with @ CAPS3 other products .",9.0,228,4.487852479861223,18.625,24,0.5089285714285714,5.0,1.5535714285714286,1.1431558784658322,0.04241071428571429,24.0
9120,1045,1,"What do you think about computers ? I think computers have a very positive effect on people . All kids should have @ NUM1 . Please heed the following advice . Computers are a very good thing for kids to have . I teaches them life skills such as hand - eye coordination , a lot about technology . Expert @ PERSON1 states "" @ PERCENT1 of success full jobs involve some kind of inter - ation with computers , & if they learn those skills at an early age they can soon become experts . "" Technology is a @ CAPS1 part of life today , & will continue increasing with the years . it is a grevious idea to want to separate our kids from technology . As a child , my sister grew up with computers , she knew how to fully use it by age @ NUM2 , she went to collage with amazing computer skills . Today she works in a law ferm as presidental secretary . She gets paid loads of money . Today she trys to get me to learn about all tech stuff . If you have kids you know you only want the best in their present & future . People say kids are the future , not if they are not succesfull . Computers are a great way for kids of all ages to learn & communicate with @ NUM1 another & others . We all want our kids to be happy . @ NUM4 out @ NUM5 kids use the internet to research things for @ CAPS2 & projects . Kid therapist @ PERSON2 says "" kid who chat , with other kids though internet like facebook , @ CAPS3 , & myspace are normaly more socialy interactive with other kids . I know you thinking there a lot of "" @ CAPS4 "" thing on the internet do not want my kids to see , conversly you can set limits & child block . & you also do not want you kids at risk of obesity because of lack of excercise . So give them time limits . My cousins each go on the computer @ NUM6 hours a day . They do @ CAPS2 & whatever time they have left they chat with friends . it is not all @ CAPS4 . As you can see computers can be seen in a very possotive manner . Heed my advice & allow your kids the freedom of internet . They will be happier , trust me .",9.0,199,4.616237741078522,12.714285714285715,28,0.5574229691876751,5.0,1.5378151260504205,1.4426049431802974,0.05322128851540616,28.0
9121,325,1,"Dear @ CAPS1 , In many ways computers are helpful but , I do not support the use of them . The advance in technology has really taken away from peoples lives all over the world , some examples of this are lack of exercise , too much time inside , and not enough time spent with family and friends . Continue reading for more on as towny computers do ' nt benefit society . As you know , when you use a computer you usually sit in a chair to do so , correct ? we will , this activity is doing only one thing , not keeping you healthy or inshape . I am sure that you want to be healthy , and to be healthy you must get some sort of exercise through out your day , and sitting on thje computer is not helping you one bit . So as you can clearly see , so far using computers is not beneficial to our society , continue for more cons of using computers as much as they are used . Believe it or not , using a computers is unhealthy , and not beneficial , in more than one way . The reason for this is because , not only oo you not get enough exercise , you will not go outside as much . you @ MONTH1 be wondering as to why not outside is unhealthy , but it is because you do not recieve the needed amount of fresh air that you need to not be sick . Could you imagine the amount of people that would be sick if everyone used the computer for the majority at their day ? we will , lets just it would not be fun to count them all . Now that you know two ways that computers are not beneficial to society . Keep reading for one rest way . As you probably knows , it is a hard task to keep a big family close to each other , and using computers is ' nt going to anything to help you . So , why use them ? Trust me , spending quality time with your family and friends can be just as much , or even more fun than playing your favorite computer games , and in my opinion your family should be the most valuable thing in your life , so do not lose them for a computer . Now that you have finished reading . i would like to thank you for your time reading this letter concerning , lack of exercise , too much time inside , and not enough time with family , is not beneficial to society .",9.0,179,4.028766362061309,21.263157894736842,19,0.4419753086419753,5.0,1.565432098765432,1.312430802347936,0.012345679012345678,19.0
9122,122,1,"Dear Local Newspaper , @ CAPS1 @ PERCENT1 in town use the computer for at least five hours each day . The people are spending way too much time and not benefiting . Computers have an effect on people but in a negative way . People get adicted and distracted and can not get work done . Many inappropriate things are written in computers that children and adults should not read . Lastly people stare at a computer screen all day which can cause brain damage . Effects from computers can be very negative and not beneficial at all . With children at school and adults at jobs , there is most likely a lot of work to get done , but computers should make a person not get the work done . The other day in class the teacher was collecting homework , but @ NUM1 out of the @ NUM2 kids in our class did not have the homework . When the teacher asked why the kids did not do their homework , they said that they were on the computer and forgot about the homework . When the children and adults do not get their work done then grades could be dropped , or people could get fired . The effect is very harmful , and all this happened just because of the adiction and distraction of computers . Since some internet sources are very social , and not all people are kind , mean and inappropriate articles and language could be read . Many children do not know a lot of bad words and certainly no one wants them to be exposed to learning more , so why let them go on the computer and read about these bad things ? Adults @ MONTH1 know more about the harmful language , but why influence them to write the bad things or comment using mean tones . If adults and children are not exposed to these bad uses of language then our world could easily be made up of better and kinder people . Studies show that if a person stares at a computer screen for at least three hours a day , then in about two weeks time the person brain could be damaged . The screen of the computer in some way with the human brain and if stared at for too long the screen could permenately damage the brain . A @ ORGANIZATION1 student , who studies computer mechanics , quoted , "" @ CAPS2 help prevent brain damage by limiting the use of computers to only what needs to be done . The mechanics to make the computer screen are not healthy for you ! "" Who wants to have a damaged brain ? Surely this effect could be very serious . So , in the end people should know that computers are not benefiticial . Computers effect people for sure , but not in a way that people would want to be effected . Adiction and distraction from the computer could cause important work to be ignored . Children and adults do not need to learn or be influenced by inappropriate language on the computer . Brain damage could be a serious problem that could be caused by something as simple as looking at a computer screen . @ CAPS2 try to prevent all these negative effects by limiting the use of your computer . It is very easy to stay clear of any negative effects but it is your choice whether to do so or not .",9.0,217,4.748084500298892,18.620689655172416,29,0.4011090573012939,6.0,1.5508317929759703,1.2474241244334552,0.018484288354898338,29.0
9124,1451,1,"Dear local newspaper , I think that computers have a positive effect on people because it helps them learn about foreign places , it allows them to connect with family and friends that live far away , and it helps them with their jobs . Computers help people learn about foreign places . Before my uncle went to @ LOCATION4 , he wanted to learn about their culture . He went on the computer and researched @ CAPS1 culture , so that he can be prepared . How would you feel if you went another country and knew nothing about it ? What if you were to go to that country and do something that was disrespectful to their culture , but you did not know because you did not do research on it ? I know I would feel bad . Now some people might say that you can read a book on that country , but not everyone has time to sit and read a book . Computers make the world a little smaller and helps us learn about each other . I think that is pretty positive . do not you ? People connect with each other through the computer . More than @ PERCENT1 of people who move away from their family and friends reconnect with them through computers . Nowadays there are social networking sites , like @ CAPS2 , @ CAPS3 , and @ CAPS4 , that gives people the chance to contact a family or friend that lives far away . When I moved to @ LOCATION1 from @ LOCATION2 , I thought that I was never going to see my best friend again . But then , I got a @ CAPS3 and found her on there . I was very estatic . We swapped numbers and addresses . Now everyday I talk to her on the computer . Also , the only way I talk to my aunty , who lives in @ LOCATION3 , is by the computer . I can not talk to her on the phone because that would run my phone bill up . Another reason that computers are positive is that is helps people find their biological parents or siblings . It brings them together and helps them reconnect with each other . Computers help people with their job . Anybody who is a @ CAPS6 of a company has a laptop . It helps them store data , files , and important information . Computers are essential to these people . Also , it helps them keep track of their company if they go on a vacation . How would you feel if you owned a company and went on a vacation , but you could not keep track of it because you did not have a computer . Computers have a positive effect on people because it helps learn about places , talk to their family , and keep track of their job .",9.0,180,4.653361039720588,14.566666666666665,30,0.410958904109589,5.0,1.5205479452054795,1.5801454700463615,0.0273972602739726,30.0
9125,1319,1,"Dear local newspaper , @ CAPS1 opinion on the effect of computers are that , it depends on how much you use the computer . But I think the computer has a possitive effect on people . Why because it has made us kids homework easier to do , and fun sites you can check out . Even for adults when they need to look up something important they can automatically find it in the computer . First reason why I think the computer has a positive effect on people is because it makes @ CAPS1 homework easier , instead of getting it from a book I can get it from @ CAPS1 computer . Trust me it is much easier than reading all those types of books when you have a computer . Then you can just type in what you want and it would automatically pop up for you . For example , when you have an essay to right about @ PERSON1 @ LOCATION1 . All you have to to is go to @ CAPS2 . com and all types of past @ CAPS2 would show up . Then you go to search and put in @ LOCATION1 then all this @ CAPS2 of him comes out . So you get the right information that is an easy A + for you . Second reason why I think the computer has a positive effect on people is all the sites you can go on and play games or go on youtube , or myspace . it is alot of things you can do on a computer to have some fun . For , example , say you don ' @ CAPS3 want to play your game or watch @ CAPS3 . V , or go outside . What do you do , get on your computer . So you can check your myspace page or watch funny videos or maybe talk to some of your friends online . Think about it , you can ' @ CAPS3 do none of those things on your @ CAPS3 . V or your game and especially not outside so that is why I think a computer has a positive effect on people . Lastly , I think the computer has a positive effect on people because even adults like to get on computers . Half of every adults job has an computer that they have to use either to cash a check on a computer or teachers to put in grades and scientist to look up different experiments . For example a teacher alway ' s have to use their computer to put in grades or see what us kids need help on or how far we got and how far behind we are . So it makes it easy on adults as we will . In conclusion , those were the reasons why I think computers has a positive effect on people .",9.0,164,4.498393459742262,17.56,25,0.3727272727272728,5.0,1.4977272727272728,1.3108562983864118,0.01818181818181818,25.0
9126,1064,1,"Did you know that the positive effects computers have on people the negative ? I believe that the usige of computers increases one ' s knowledge of faraway places safety can be used for communication and can make everyday task easier computers have become the tools of society . Firstly , using computer allow a floridian to learn about connecticutions ; or a canadian to learn about the world around them . safely . In a by the @ ORGANIZATION1 , it has been shown that without the computer , @ PERCENT1 of all people would have been ignorant of the one - child dilemna in @ LOCATION3 . In addition , since the crime rate in @ LOCATION1 @ LOCATION1 is @ PERCENT2 having comilted , an american might not went to visit @ LOCATION1 @ LOCATION1 , @ CAPS1 , they mush learn about it for a business project . What do they do ? They venture onto the computer and and everything they need to know about @ LOCATION1 , from the security of their home . While people can learn about faraway places from the safety of their houses , can also the computer for communication purposes . The computer is a great tool for communicating with other people . In a done in @ DATE1 , @ PERCENT3 of computer users had some sort of social networking or instant mesaging program . Some examples of these are @ CAPS2 , and @ CAPS3 , respectively . being able to contact people has never been easier . Did you know that out of every @ NUM1 americans spend an average of a hours online everday ? So truly that the average I . Q has increased in the last @ NUM2 years ? When online , students can receive help from fellow students , teachers , and even experts ! users of the computer can get feedback from essays , support to something new , and even boost self confidence . Communication is a great utilixation of computers , as is the simplicity to perform everyday tasks online . In today ' s society , the computer can make everyday tasks so much easier ! when I was a child , my mom spend hours in the local grocery , shopping for food . That all changed when my mother discovered @ LOCATION2 . It is a safe and easy way to buy food online to then have it delivered not only , but @ PERCENT4 of americans with computers have paid their taxes online . A once job has become simple , with the mere click of a button it is nerve - wrecking that the majority of our day need not be filled with flooring errands , but what we want ! Whether that be to exercise or simply enjoy nature . In a nutshen , computers are great assets to society . They have a muriad of purposes and functions . They can inrease a person ' s knowledge of faraway places safely , be used for communication purposes . and make everyday tasks simple . it is hard to even ruminat how we managed before this device come along .",9.0,237,4.67237292074859,15.266666666666667,30,0.5163398692810458,6.0,1.7342047930283224,1.6874548350088157,0.04357298474945534,30.0
9128,1272,1,"Have you ever had a computer ? I am sure if you was around my age you know how fun it is to explore the internet . it is a brain tht gives you information about everything . But , it is not good for you to just drop everything and go to your computer . Things like exercise , socializing and homework matter . If you do not exercise you begin to gain weight , if you do not socialize you will be an lonely person . Homework is the most important , because it will help you really we will through life . it is fine to go on the computer time to time , but not for hours . Exercising will keep you in shape and if you plan on playing sports , you should jog a couple times of day . Some people make you feel bad if your bigger than they are . For example , I knew someone who was a little big for his age , but people did not like him and they always made fun of him . I would suggest that you should keep your mind on more important things than a computer . Do you have ant friends ? Or did all of them leave you because you would not stop surfinh the web on your computer . As a teenager you should be socializing with your friend at the movies , arcaded and parties . Not in the house on the computer . Especially with your family , because you never know if they are going shopping for you ask me that is selfishness . Every since you got your computer have you been receiving bad grades ? Education is the most important thing you need in your life . Without it you can not be or do anthing , because you would not have a degree to get a job . If you do not have a job how can you pay for electrity bill for your computer ? Education can get anywhere , if you want it . If not you can be a homeless guy in the street holding a computer that does not work . Do you still think this has a positive effect on people ? You should talk to parents about getting their child an computer . For example , tell the parent to put a password that only she / he knows , that way he has to ask you to sign onto it everytime we needs it . Blocks off things that you think is important for your child . especially if your child is into sex . That is why I do not think it gives people the right kind effect they might need .",9.0,200,4.737679863141108,14.551724137931034,29,0.4728132387706856,5.0,1.5342789598108748,1.5275302083002935,0.0047281323877068565,29.0
